impcParameterOrigId,name,description,isMandatory
23673,Histopathology,No description available,FALSE
23674,Histopathology,No description available,FALSE
23675,Histopathology,No description available,FALSE
23676,Histopathology,No description available,FALSE
23677,Histopathology,No description available,FALSE
23678,Histopathology,No description available,FALSE
23679,Histopathology,No description available,FALSE
23680,Histopathology,No description available,FALSE
23681,Histopathology,No description available,FALSE
23682,Histopathology,No description available,FALSE
23683,Histopathology,No description available,FALSE
23684,Histopathology,No description available,FALSE
23685,Histopathology,No description available,FALSE
23686,Histopathology,No description available,FALSE
23687,Histopathology,No description available,FALSE
23688,Histopathology,No description available,FALSE
23689,Histopathology,No description available,FALSE
23690,Histopathology,No description available,FALSE
23691,Histopathology,No description available,FALSE
23692,Histopathology,No description available,FALSE
23693,Histopathology,No description available,FALSE
23694,Histopathology,No description available,FALSE
23695,Histopathology,No description available,FALSE
23696,Histopathology,No description available,FALSE
23697,Histopathology,No description available,FALSE
23698,Histopathology,No description available,FALSE
23699,Histopathology,No description available,FALSE
23700,Histopathology,No description available,FALSE
23701,Histopathology,No description available,FALSE
23702,Histopathology,No description available,FALSE
23703,Histopathology,No description available,FALSE
23704,Histopathology,No description available,FALSE
23705,Histopathology,No description available,FALSE
23706,Histopathology,No description available,FALSE
23707,Histopathology,No description available,FALSE
23708,Histopathology,No description available,FALSE
23709,Histopathology,No description available,FALSE
23710,Histopathology,No description available,FALSE
23711,Histopathology,No description available,FALSE
23712,Histopathology,No description available,FALSE
23713,Histopathology,No description available,FALSE
23714,Histopathology,No description available,FALSE
23715,Histopathology,No description available,FALSE
23716,Histopathology,No description available,FALSE
23717,Histopathology,No description available,FALSE
23718,Histopathology,No description available,FALSE
23719,Histopathology,No description available,FALSE
23720,Histopathology,No description available,FALSE
23721,Histopathology,No description available,FALSE
23722,Histopathology,No description available,FALSE
23723,Histopathology,No description available,FALSE
23724,Histopathology,No description available,FALSE
23725,Histopathology,No description available,FALSE
23726,Histopathology,No description available,FALSE
23727,Histopathology,No description available,FALSE
23728,Histopathology,No description available,FALSE
23729,Histopathology,No description available,FALSE
23730,Histopathology,No description available,FALSE
23731,Histopathology,No description available,FALSE
23732,Histopathology,No description available,FALSE
23733,Histopathology,No description available,FALSE
23734,Histopathology,No description available,FALSE
23735,Histopathology,No description available,FALSE
23736,Histopathology,No description available,FALSE
23737,Histopathology,No description available,FALSE
23738,Histopathology,No description available,FALSE
23739,Histopathology,No description available,FALSE
23740,Histopathology,No description available,FALSE
23741,Histopathology,No description available,FALSE
23742,Histopathology,No description available,FALSE
23743,Histopathology,No description available,FALSE
23744,Histopathology,No description available,FALSE
23745,Histopathology,No description available,FALSE
23746,Histopathology,No description available,FALSE
23747,Histopathology,No description available,FALSE
23748,Histopathology,No description available,FALSE
23749,Histopathology,No description available,FALSE
23750,Histopathology,No description available,FALSE
23751,Histopathology,No description available,FALSE
23752,Histopathology,No description available,FALSE
23753,Histopathology,No description available,FALSE
23754,Histopathology,No description available,FALSE
23755,Histopathology,No description available,FALSE
23756,Histopathology,No description available,FALSE
23757,Histopathology,No description available,FALSE
23758,Histopathology,No description available,FALSE
23759,Histopathology,No description available,FALSE
23760,Histopathology,No description available,FALSE
23761,Histopathology,No description available,FALSE
23762,Histopathology,No description available,FALSE
23763,Histopathology,No description available,FALSE
23764,Histopathology,No description available,FALSE
23765,Histopathology,No description available,FALSE
23766,Histopathology,No description available,FALSE
23767,Histopathology,No description available,FALSE
23768,Histopathology,No description available,FALSE
23769,Histopathology,No description available,FALSE
23770,Histopathology,No description available,FALSE
23771,Histopathology,No description available,FALSE
23772,Histopathology,No description available,FALSE
23773,Histopathology,No description available,FALSE
23774,Histopathology,No description available,FALSE
23775,Histopathology,No description available,FALSE
23776,Histopathology,No description available,FALSE
23777,Histopathology,No description available,FALSE
23778,Histopathology,No description available,FALSE
23779,Histopathology,No description available,FALSE
23780,Histopathology,No description available,FALSE
23781,Histopathology,No description available,FALSE
23782,Histopathology,No description available,FALSE
23783,Histopathology,No description available,FALSE
23784,Histopathology,No description available,FALSE
23785,Histopathology,No description available,FALSE
23786,Histopathology,No description available,FALSE
23787,Histopathology,No description available,FALSE
23788,Histopathology,No description available,FALSE
23789,Histopathology,No description available,FALSE
23790,Histopathology,No description available,FALSE
23791,Histopathology,No description available,FALSE
23792,Histopathology,No description available,FALSE
23793,Histopathology,No description available,FALSE
23794,Histopathology,No description available,FALSE
23795,Histopathology,No description available,FALSE
23796,Histopathology,No description available,FALSE
23797,Histopathology,No description available,FALSE
23798,Histopathology,No description available,FALSE
23799,Histopathology,No description available,FALSE
23800,Histopathology,No description available,FALSE
23801,Histopathology,No description available,FALSE
23802,Histopathology,No description available,FALSE
23803,Histopathology,No description available,FALSE
23804,Histopathology,No description available,FALSE
23805,Histopathology,No description available,FALSE
23806,Histopathology,No description available,FALSE
23807,Histopathology,No description available,FALSE
23808,Histopathology,No description available,FALSE
23809,Histopathology,No description available,FALSE
23810,Histopathology,No description available,FALSE
23811,Histopathology,No description available,FALSE
23812,Histopathology,No description available,FALSE
23813,Histopathology,No description available,FALSE
23814,Histopathology,No description available,FALSE
23815,Histopathology,No description available,FALSE
23816,Histopathology,No description available,FALSE
23817,Histopathology,No description available,FALSE
23818,Histopathology,No description available,FALSE
23819,Histopathology,No description available,FALSE
23820,Histopathology,No description available,FALSE
23821,Histopathology,No description available,FALSE
23822,Histopathology,No description available,FALSE
23823,Histopathology,No description available,FALSE
23824,Histopathology,No description available,FALSE
23825,Histopathology,No description available,FALSE
23826,Histopathology,No description available,FALSE
23827,Histopathology,No description available,FALSE
23828,Histopathology,No description available,FALSE
23829,Histopathology,No description available,FALSE
23830,Histopathology,No description available,FALSE
23831,Histopathology,No description available,FALSE
23832,Histopathology,No description available,FALSE
23833,Histopathology,No description available,FALSE
23834,Histopathology,No description available,FALSE
23835,Histopathology,No description available,FALSE
23836,Histopathology,No description available,FALSE
23837,Histopathology,No description available,FALSE
23838,Histopathology,No description available,FALSE
23839,Histopathology,No description available,FALSE
23840,Histopathology,No description available,FALSE
23841,Histopathology,No description available,FALSE
23842,Histopathology,No description available,FALSE
23843,Histopathology,No description available,FALSE
23844,Histopathology,No description available,FALSE
23845,Histopathology,No description available,FALSE
23846,Histopathology,No description available,FALSE
23847,Histopathology,No description available,FALSE
23848,Histopathology,No description available,FALSE
23849,Histopathology,No description available,FALSE
23850,Histopathology,No description available,FALSE
23851,Histopathology,No description available,FALSE
23852,Histopathology,No description available,FALSE
23853,Histopathology,No description available,FALSE
23854,Histopathology,No description available,FALSE
23855,Histopathology,No description available,FALSE
23856,Histopathology,No description available,FALSE
23857,Histopathology,No description available,FALSE
23858,Histopathology,No description available,FALSE
23859,Histopathology,No description available,FALSE
23860,Histopathology,No description available,FALSE
23861,Histopathology,No description available,FALSE
23862,Histopathology,No description available,FALSE
23863,Histopathology,No description available,FALSE
23864,Histopathology,No description available,FALSE
23865,Histopathology,No description available,FALSE
23866,Histopathology,No description available,FALSE
23867,Histopathology,No description available,FALSE
23868,Histopathology,No description available,FALSE
23869,Histopathology,No description available,FALSE
23870,Histopathology,No description available,FALSE
23871,Histopathology,No description available,FALSE
23872,Histopathology,No description available,FALSE
23873,Histopathology,No description available,FALSE
23874,Histopathology,No description available,FALSE
23875,Histopathology,No description available,FALSE
23876,Histopathology,No description available,FALSE
23877,Histopathology,No description available,FALSE
23878,Histopathology,No description available,FALSE
23879,Histopathology,No description available,FALSE
23880,Histopathology,No description available,FALSE
23881,Histopathology,No description available,FALSE
23882,Histopathology,No description available,FALSE
23883,Histopathology,No description available,FALSE
23884,Histopathology,No description available,FALSE
23885,Histopathology,No description available,FALSE
23886,Histopathology,No description available,FALSE
23887,Histopathology,No description available,FALSE
23888,Histopathology,No description available,FALSE
23889,Histopathology,No description available,FALSE
23890,Histopathology,No description available,FALSE
23891,Histopathology,No description available,FALSE
23892,Histopathology,No description available,FALSE
23893,Histopathology,No description available,FALSE
23894,Histopathology,No description available,FALSE
23895,Histopathology,No description available,FALSE
23896,Histopathology,No description available,FALSE
23897,Histopathology,No description available,FALSE
23898,Histopathology,No description available,FALSE
23899,Histopathology,No description available,FALSE
23900,Histopathology,No description available,FALSE
23901,Histopathology,No description available,FALSE
23902,Histopathology,No description available,FALSE
23903,Histopathology,No description available,FALSE
23904,Histopathology,No description available,FALSE
23905,Histopathology,No description available,FALSE
23906,Histopathology,No description available,FALSE
23907,Histopathology,No description available,FALSE
23908,Histopathology,No description available,FALSE
23909,Histopathology,No description available,FALSE
23910,Histopathology,No description available,FALSE
23911,Histopathology,No description available,FALSE
23912,Histopathology,No description available,FALSE
23913,Histopathology,No description available,FALSE
23914,Histopathology,No description available,FALSE
23915,Histopathology,No description available,FALSE
23916,Histopathology,No description available,FALSE
23917,Histopathology,No description available,FALSE
23918,Histopathology,No description available,FALSE
23919,Histopathology,No description available,FALSE
23920,Histopathology,No description available,FALSE
23921,Histopathology,No description available,FALSE
23922,Histopathology,No description available,FALSE
23923,Histopathology,No description available,FALSE
23924,Histopathology,No description available,FALSE
23925,Histopathology,No description available,FALSE
23926,Histopathology,No description available,FALSE
23927,Histopathology,No description available,FALSE
23928,Histopathology,No description available,FALSE
23929,Histopathology,No description available,FALSE
23930,Histopathology,No description available,FALSE
23931,Histopathology,No description available,FALSE
23932,Histopathology,No description available,FALSE
23933,Histopathology,No description available,FALSE
23934,Histopathology,No description available,FALSE
23935,Histopathology,No description available,FALSE
23936,Histopathology,No description available,FALSE
23937,Histopathology,No description available,FALSE
23938,Histopathology,No description available,FALSE
23939,Histopathology,No description available,FALSE
23940,Histopathology,No description available,FALSE
23941,Histopathology,No description available,FALSE
23942,Histopathology,No description available,FALSE
23943,Histopathology,No description available,FALSE
23944,Histopathology,No description available,FALSE
23945,Histopathology,No description available,FALSE
23946,Histopathology,No description available,FALSE
23947,Histopathology,No description available,FALSE
23948,Histopathology,No description available,FALSE
23949,Histopathology,No description available,FALSE
23950,Histopathology,No description available,FALSE
23951,Histopathology,No description available,FALSE
23952,Histopathology,No description available,FALSE
23953,Histopathology,No description available,FALSE
23954,Histopathology,No description available,FALSE
23955,Histopathology,No description available,FALSE
23956,Histopathology,No description available,FALSE
90931,Experimental design,experimental_design,FALSE
90932,Experimental design,experimental_design,FALSE
90933,Experimental design,experimental_design,FALSE
90934,Experimental design,experimental_design,FALSE
90935,Experimental design,experimental_design,FALSE
90936,Experimental design,experimental_design,FALSE
90937,Experimental design,experimental_design,FALSE
90938,Experimental design,experimental_design,FALSE
90939,Experimental design,experimental_design,FALSE
90940,Experimental design,experimental_design,FALSE
90941,Experimental design,experimental_design,FALSE
90942,Experimental design,experimental_design,FALSE
90943,Experimental design,experimental_design,FALSE
90944,Experimental design,experimental_design,FALSE
90945,Experimental design,experimental_design,FALSE
90946,Experimental design,experimental_design,FALSE
90947,Experimental design,experimental_design,FALSE
90948,Experimental design,experimental_design,FALSE
91309,Experimental design,experimental_design,FALSE
91310,Experimental design,experimental_design,FALSE
91311,Experimental design,experimental_design,FALSE
91312,Experimental design,experimental_design,FALSE
40190,Gross Morphology Placenta E12.5,No description available,FALSE
40191,Gross Morphology Placenta E12.5,No description available,FALSE
40192,Gross Morphology Placenta E12.5,No description available,FALSE
40193,Gross Morphology Placenta E12.5,No description available,FALSE
40194,Gross Morphology Placenta E12.5,No description available,FALSE
40195,Gross Morphology Placenta E12.5,No description available,FALSE
40196,Gross Morphology Placenta E12.5,No description available,FALSE
40197,Gross Morphology Placenta E12.5,No description available,FALSE
40198,Gross Morphology Placenta E12.5,No description available,FALSE
40199,Gross Morphology Placenta E12.5,No description available,FALSE
40200,Gross Morphology Placenta E12.5,No description available,FALSE
40201,Gross Morphology Placenta E12.5,No description available,FALSE
40202,Gross Morphology Placenta E12.5,No description available,FALSE
40203,Gross Morphology Placenta E12.5,No description available,FALSE
40204,Gross Morphology Placenta E12.5,No description available,FALSE
40205,Gross Morphology Placenta E12.5,No description available,FALSE
40206,Gross Morphology Placenta E12.5,No description available,FALSE
40207,Gross Morphology Placenta E12.5,No description available,FALSE
47813,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47814,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47815,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47816,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47817,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47819,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47820,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47821,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47822,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47824,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47825,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47826,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47827,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47828,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47829,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47830,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47831,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
47832,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73974,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73975,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73976,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73977,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73978,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73979,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73980,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73981,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73982,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
73983,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
74113,Organ Weight,Organ weights from different tissues collected for IMPC,FALSE
21452,Clinical Chemistry,No description available,TRUE
21453,Clinical Chemistry,No description available,TRUE
21454,Clinical Chemistry,No description available,TRUE
21455,Clinical Chemistry,No description available,TRUE
21456,Clinical Chemistry,No description available,TRUE
21457,Clinical Chemistry,No description available,TRUE
21458,Clinical Chemistry,No description available,TRUE
21459,Clinical Chemistry,No description available,TRUE
21460,Clinical Chemistry,No description available,TRUE
21461,Clinical Chemistry,No description available,TRUE
21462,Clinical Chemistry,No description available,TRUE
21463,Clinical Chemistry,No description available,TRUE
21464,Clinical Chemistry,No description available,TRUE
21465,Clinical Chemistry,No description available,TRUE
21466,Clinical Chemistry,No description available,TRUE
21467,Clinical Chemistry,No description available,TRUE
21468,Clinical Chemistry,No description available,TRUE
21469,Clinical Chemistry,No description available,TRUE
21470,Clinical Chemistry,No description available,TRUE
21471,Clinical Chemistry,No description available,TRUE
21472,Clinical Chemistry,No description available,TRUE
21473,Clinical Chemistry,No description available,TRUE
21474,Clinical Chemistry,No description available,TRUE
21475,Clinical Chemistry,No description available,TRUE
21476,Clinical Chemistry,No description available,TRUE
21477,Clinical Chemistry,No description available,TRUE
21478,Clinical Chemistry,No description available,TRUE
21479,Clinical Chemistry,No description available,TRUE
21480,Clinical Chemistry,No description available,TRUE
21481,Clinical Chemistry,No description available,TRUE
21482,Clinical Chemistry,No description available,TRUE
21483,Clinical Chemistry,No description available,TRUE
21484,Clinical Chemistry,No description available,TRUE
21485,Clinical Chemistry,No description available,TRUE
21486,Clinical Chemistry,No description available,TRUE
21487,Clinical Chemistry,No description available,TRUE
21488,Clinical Chemistry,No description available,TRUE
21489,Clinical Chemistry,No description available,TRUE
21490,Clinical Chemistry,No description available,TRUE
21491,Clinical Chemistry,No description available,TRUE
21492,Clinical Chemistry,No description available,TRUE
21493,Clinical Chemistry,No description available,TRUE
21494,Clinical Chemistry,No description available,TRUE
21495,Clinical Chemistry,No description available,TRUE
21496,Clinical Chemistry,No description available,TRUE
21497,Clinical Chemistry,No description available,TRUE
21498,Clinical Chemistry,No description available,TRUE
21499,Clinical Chemistry,No description available,TRUE
21500,Clinical Chemistry,No description available,TRUE
21501,Clinical Chemistry,No description available,TRUE
21502,Clinical Chemistry,No description available,TRUE
21503,Clinical Chemistry,No description available,TRUE
21504,Clinical Chemistry,No description available,TRUE
21505,Clinical Chemistry,No description available,TRUE
21506,Clinical Chemistry,No description available,TRUE
67252,MicroCT E9.5,No description available,FALSE
67253,MicroCT E9.5,No description available,FALSE
67254,MicroCT E9.5,No description available,FALSE
67255,MicroCT E9.5,No description available,FALSE
67256,MicroCT E9.5,No description available,FALSE
67257,MicroCT E9.5,No description available,FALSE
67258,MicroCT E9.5,No description available,FALSE
67259,MicroCT E9.5,No description available,FALSE
67260,MicroCT E9.5,No description available,FALSE
67261,MicroCT E9.5,No description available,FALSE
67262,MicroCT E9.5,No description available,FALSE
67263,MicroCT E9.5,No description available,FALSE
67264,MicroCT E9.5,No description available,FALSE
67265,MicroCT E9.5,No description available,FALSE
67266,MicroCT E9.5,No description available,FALSE
67267,MicroCT E9.5,No description available,FALSE
67268,MicroCT E9.5,No description available,FALSE
7636,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7637,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7638,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7639,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7640,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7641,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7642,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7643,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
7644,MicroCT E14.5-E15.5 Analysis,No description available,FALSE
37378,Clinical Chemistry,No description available,TRUE
37379,Clinical Chemistry,No description available,TRUE
37380,Clinical Chemistry,No description available,TRUE
37381,Clinical Chemistry,No description available,TRUE
37382,Clinical Chemistry,No description available,TRUE
37383,Clinical Chemistry,No description available,TRUE
37384,Clinical Chemistry,No description available,TRUE
37385,Clinical Chemistry,No description available,TRUE
37386,Clinical Chemistry,No description available,TRUE
37387,Clinical Chemistry,No description available,TRUE
37388,Clinical Chemistry,No description available,TRUE
37389,Clinical Chemistry,No description available,TRUE
37390,Clinical Chemistry,No description available,TRUE
37391,Clinical Chemistry,No description available,TRUE
37392,Clinical Chemistry,No description available,TRUE
37393,Clinical Chemistry,No description available,TRUE
37394,Clinical Chemistry,No description available,TRUE
37395,Clinical Chemistry,No description available,TRUE
37396,Clinical Chemistry,No description available,TRUE
37397,Clinical Chemistry,No description available,TRUE
37398,Clinical Chemistry,No description available,TRUE
37399,Clinical Chemistry,No description available,TRUE
37400,Clinical Chemistry,No description available,TRUE
37401,Clinical Chemistry,No description available,TRUE
37402,Clinical Chemistry,No description available,TRUE
37403,Clinical Chemistry,No description available,TRUE
37404,Clinical Chemistry,No description available,TRUE
37405,Clinical Chemistry,No description available,TRUE
37406,Clinical Chemistry,No description available,TRUE
37407,Clinical Chemistry,No description available,TRUE
37408,Clinical Chemistry,No description available,TRUE
37409,Clinical Chemistry,No description available,TRUE
37410,Clinical Chemistry,No description available,TRUE
37411,Clinical Chemistry,No description available,TRUE
37412,Clinical Chemistry,No description available,TRUE
37413,Clinical Chemistry,No description available,TRUE
37414,Clinical Chemistry,No description available,TRUE
37415,Clinical Chemistry,No description available,TRUE
37416,Clinical Chemistry,No description available,TRUE
37417,Clinical Chemistry,No description available,TRUE
37418,Clinical Chemistry,No description available,TRUE
37419,Clinical Chemistry,No description available,TRUE
37420,Clinical Chemistry,No description available,TRUE
37421,Clinical Chemistry,No description available,TRUE
37422,Clinical Chemistry,No description available,TRUE
37423,Clinical Chemistry,No description available,TRUE
37424,Clinical Chemistry,No description available,TRUE
37425,Clinical Chemistry,No description available,TRUE
37426,Clinical Chemistry,No description available,TRUE
37427,Clinical Chemistry,No description available,TRUE
37428,Clinical Chemistry,No description available,TRUE
37429,Clinical Chemistry,No description available,TRUE
37430,Clinical Chemistry,No description available,TRUE
37431,Clinical Chemistry,No description available,TRUE
37432,Clinical Chemistry,No description available,TRUE
37433,Clinical Chemistry,No description available,TRUE
37434,Clinical Chemistry,No description available,TRUE
37435,Clinical Chemistry,No description available,TRUE
41908,Gross Morphology Embryo E9.5,No description available,FALSE
41909,Gross Morphology Embryo E9.5,No description available,FALSE
41910,Gross Morphology Embryo E9.5,No description available,FALSE
41911,Gross Morphology Embryo E9.5,No description available,FALSE
41912,Gross Morphology Embryo E9.5,No description available,FALSE
41913,Gross Morphology Embryo E9.5,No description available,FALSE
41914,Gross Morphology Embryo E9.5,No description available,FALSE
41915,Gross Morphology Embryo E9.5,No description available,FALSE
41916,Gross Morphology Embryo E9.5,No description available,FALSE
41917,Gross Morphology Embryo E9.5,No description available,FALSE
41918,Gross Morphology Embryo E9.5,No description available,FALSE
41919,Gross Morphology Embryo E9.5,No description available,FALSE
41920,Gross Morphology Embryo E9.5,No description available,FALSE
41921,Gross Morphology Embryo E9.5,No description available,FALSE
41922,Gross Morphology Embryo E9.5,No description available,FALSE
41923,Gross Morphology Embryo E9.5,No description available,FALSE
41924,Gross Morphology Embryo E9.5,No description available,FALSE
41925,Gross Morphology Embryo E9.5,No description available,FALSE
41926,Gross Morphology Embryo E9.5,No description available,FALSE
41927,Gross Morphology Embryo E9.5,No description available,FALSE
41928,Gross Morphology Embryo E9.5,No description available,FALSE
41929,Gross Morphology Embryo E9.5,No description available,FALSE
41930,Gross Morphology Embryo E9.5,No description available,FALSE
41931,Gross Morphology Embryo E9.5,No description available,FALSE
41932,Gross Morphology Embryo E9.5,No description available,FALSE
41933,Gross Morphology Embryo E9.5,No description available,FALSE
41934,Gross Morphology Embryo E9.5,No description available,FALSE
41935,Gross Morphology Embryo E9.5,No description available,FALSE
41936,Gross Morphology Embryo E9.5,No description available,FALSE
41937,Gross Morphology Embryo E9.5,No description available,FALSE
41938,Gross Morphology Embryo E9.5,No description available,FALSE
41939,Gross Morphology Embryo E9.5,No description available,FALSE
41940,Gross Morphology Embryo E9.5,No description available,FALSE
41941,Gross Morphology Embryo E9.5,No description available,FALSE
41942,Gross Morphology Embryo E9.5,No description available,FALSE
41943,Gross Morphology Embryo E9.5,No description available,FALSE
41944,Gross Morphology Embryo E9.5,No description available,FALSE
41945,Gross Morphology Embryo E9.5,No description available,FALSE
41946,Gross Morphology Embryo E9.5,No description available,FALSE
41947,Gross Morphology Embryo E9.5,No description available,FALSE
41948,Gross Morphology Embryo E9.5,No description available,FALSE
41949,Gross Morphology Embryo E9.5,No description available,FALSE
41950,Gross Morphology Embryo E9.5,No description available,FALSE
41951,Gross Morphology Embryo E9.5,No description available,FALSE
41952,Gross Morphology Embryo E9.5,No description available,FALSE
41953,Gross Morphology Embryo E9.5,No description available,FALSE
41954,Gross Morphology Embryo E9.5,No description available,FALSE
41955,Gross Morphology Embryo E9.5,No description available,FALSE
41956,Gross Morphology Embryo E9.5,No description available,FALSE
41957,Gross Morphology Embryo E9.5,No description available,FALSE
41958,Gross Morphology Embryo E9.5,No description available,FALSE
41959,Gross Morphology Embryo E9.5,No description available,FALSE
41960,Gross Morphology Embryo E9.5,No description available,FALSE
41961,Gross Morphology Embryo E9.5,No description available,FALSE
18547,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18548,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18549,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18550,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18551,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18552,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18553,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18554,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18555,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18556,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18557,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18558,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18559,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18560,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18561,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18562,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18563,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18564,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18565,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18566,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18567,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18568,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
18569,Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE
