"impcParameterOrigId","name","description","parameterId"
67943,"Resting CD4+ T helper cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_029_002"
68083,"Resting CD4+ T helper cells - cell count",NA,"IMPC_IMM_191_001"
68046,"Resting CD4- NKT cells  - % of CD4- NKT cells",NA,"IMPC_IMM_154_001"
67950,"Resting CD4- NKT cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_047_002"
68100,"Resting CD4- NKT cells - cell count",NA,"IMPC_IMM_208_001"
68049,"Resting CD8+ T cells - % of CD8+ T cells",NA,"IMPC_IMM_157_001"
67946,"Resting CD8+ T cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_034_002"
68077,"Resting CD8+ T cells - cell count",NA,"IMPC_IMM_185_001"
68050,"Resting NK cells - % of NK cells (Panel A)",NA,"IMPC_IMM_158_001"
68021,"Resting NK cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_129_001"
68104,"Resting NK cells - cell count",NA,"IMPC_IMM_212_001"
68051,"Resting Treg cells - % of Treg cells",NA,"IMPC_IMM_159_001"
68022,"Resting Treg cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_130_001"
68087,"Resting Treg cells - cell count",NA,"IMPC_IMM_195_001"
90893,"Resting definition threshold","Parameter measuring how the equipment defines a 'resting' animal","IMPC_OFD_051_001"
68023,"Resting γδ T cells - % of live leukocytes (Panel A)",NA,"IMPC_IMM_131_001"
68052,"Resting γδ T cells - % of γδ T cells",NA,"IMPC_IMM_160_001"
68091,"Resting γδ T cells - cell count",NA,"IMPC_IMM_199_001"
20271,"Retina","retina","IMPC_EYE_020_001"
46668,"Retina (combined)",NA,"IMPC_EYE_092_001"
20343,"Retina (combined)",NA,"IMPC_EYE_092_001"
46600,"Retinal Blood Vessels","retinal_blood_vessels","IMPC_EYE_024_001"
46602,"Retinal Blood Vessels Pattern","retinal_blood_vessels_pattern","IMPC_EYE_026_001"
46601,"Retinal Blood Vessels Structure","retinal_blood_vessels_structure","IMPC_EYE_025_001"
20272,"Retinal Pigmentation","retinal_pigmentation","IMPC_EYE_021_001"
20273,"Retinal Structure","retinal_structure","IMPC_EYE_022_001"
72179,"Rhombomeres",NA,"IMPC_EOL_018_001"
73162,"Rib",NA,"IMPC_EMA_089_001"
52402,"Rib","rib","IMPC_EMO_133_001"
57175,"Rib morphology","rib_morphology","IMPC_XRY_069_001"
32699,"Rib pre-cartilage condensation",NA,"IMPC_ELZ_057_001"
22681,"Right Adrenal gland","right_adrenal_gland","IMPC_BLK_030_001"
22679,"Right Kidney","right_kidney","IMPC_BLK_028_001"
46637,"Right anterior chamber depth",NA,"IMPC_EYE_061_001"
46636,"Right corneal thickness",NA,"IMPC_EYE_060_001"
46666,"Right eye diameter",NA,"IMPC_EYE_090_001"
46639,"Right inner nuclear layer",NA,"IMPC_EYE_063_001"
47816,"Right kidney weight","right_kidney_weight","IMPC_OWT_004_001"
47822,"Right kidney weight to body weight ratio","right_kidney_weight_to_body_weight_ratio","IMPC_OWT_010_001"
73187,"Right lung accessory lobe",NA,"IMPC_EMA_114_001"
52363,"Right lung accessory lobe","right_lung_accessory_lobe","IMPC_EMO_094_001"
73977,"Right lung all lobes weight","right_lung_all_lobes_weight","IMPC_OWT_024_001"
73982,"Right lung all lobes weight to body weight ratio","right_lung_all_lobes_weight_to_body_weight_ratio","IMPC_OWT_029_001"
73186,"Right lung caudal lobe",NA,"IMPC_EMA_113_001"
52364,"Right lung caudal lobe","right_lung_caudal_lobe","IMPC_EMO_095_001"
73184,"Right lung cranial lobe",NA,"IMPC_EMA_111_001"
52362,"Right lung cranial lobe","right_lung_cranial_lobe","IMPC_EMO_093_001"
73185,"Right lung middle lobe",NA,"IMPC_EMA_112_001"
52366,"Right lung middle lobe","right_lung_middle_lobe","IMPC_EMO_097_001"
46640,"Right outer nuclear layer",NA,"IMPC_EYE_064_001"
46641,"Right posterior chamber depth",NA,"IMPC_EYE_065_001"
73975,"Right testis weight","right_testis_weight","IMPC_OWT_022_001"
73980,"Right testis weight to body weight ratio","right_testis_weight_to_body_weight_ratio","IMPC_OWT_027_001"
46638,"Right total retinal thickness",NA,"IMPC_EYE_062_001"
46663,"Right vitreous humor thickness",NA,"IMPC_EYE_087_001"
18110,"Room temperature","room_temperature","IMPC_CAL_011_001"
30955,"Room temperature max",NA,"IMPC_CAL_023_001"
30956,"Room temperature min",NA,"IMPC_CAL_024_001"
45488,"Rostal-caudal patterning",NA,"IMPC_GEM_072_001"
18434,"Rpef",NA,"IMPC_CHL_014_001"
52403,"S1 vertebral cartilage condensation","s1_vertebral_cartilage_condensation","IMPC_EMO_134_001"
89744,"ST",NA,"IMPC_ECG_008_001"
19301,"Sacral processes",NA,"IMPC_XRY_066_001"
36983,"Salivary gland",NA,"IMPC_PAT_062_001"
48152,"Salivary gland - Description",NA,"IMPC_HIS_214_001"
75608,"Salivary gland - Descriptor PATO",NA,"IMPC_HIS_213_001"
48151,"Salivary gland - Descriptor PATO",NA,"IMPC_HIS_213_001"
48148,"Salivary gland - Free text diagnostic term",NA,"IMPC_HIS_210_001"
75609,"Salivary gland - MA term",NA,"IMPC_HIS_381_001"
48147,"Salivary gland - MPATH diagnostic term",NA,"IMPC_HIS_209_001"
75610,"Salivary gland - MPATH pathological entity term",NA,"IMPC_HIS_209_002"
75611,"Salivary gland - MPATH pathological process term",NA,"IMPC_HIS_211_002"
48149,"Salivary gland - MPATH process term",NA,"IMPC_HIS_211_001"
48150,"Salivary gland - Severity score",NA,"IMPC_HIS_212_001"
48153,"Salivary gland - Significance score",NA,"IMPC_HIS_215_001"
52061,"Same arm entry ratio per total arm entries","same_arm_entry_ratio","IMPC_YMZ_009_001"
29813,"Sample clotted",NA,"IMPC_HEM_041_001"
37418,"Sample dilution","plasma_dilution","IMPC_CBC_044_001"
37896,"Sample dilution","sample_dilution","IMPC_INS_016_001"
32721,"Sample preparation reference impc",NA,"IMPC_ELZ_080_001"
27659,"Sample preparation reference impc","sample_preparation_reference_impc","IMPC_ALZ_092_001"
32720,"Sample preparation stain name",NA,"IMPC_ELZ_079_001"
27658,"Sample preparation stain name","sample_preparation_stain_name","IMPC_ALZ_091_001"
37417,"Sample status","sample_status","IMPC_CBC_043_001"
67986,"Sample storage temperature until analysis (in Celsius)",NA,"IMPC_IMM_094_002"
37432,"Sample type",NA,"IMPC_CBC_056_001"
37416,"Samples kept on ice between collection and analysis","samples_kept_on_ice_between_collection_and_analysis","IMPC_CBC_042_001"
29788,"Samples kept on ice between collection and analysis","samples_kept_on_ice_between_collection_and_analysis_","IMPC_HEM_018_001"
19279,"Scanner equipment ID","scanner_equipment_name","IMPC_XRY_044_001"
19280,"Scanner equipment manufacturer","scanner_equipment_manufacturer","IMPC_XRY_045_001"
19281,"Scanner equipment model","scanner_equipment_model","IMPC_XRY_046_001"
30970,"Scanning rate",NA,"IMPC_CAL_036_001"
73153,"Scapula",NA,"IMPC_EMA_080_001"
52404,"Scapula","scapula","IMPC_EMO_135_001"
19241,"Scapulae","scapulae","IMPC_XRY_006_001"
46616,"Scheimpflug Equipment ID","scheimpflug_equipment_id","IMPC_EYE_040_001"
46617,"Scheimpflug Equipment Manufacturer","scheimpflug_equipment_manufacturer","IMPC_EYE_041_001"
46618,"Scheimpflug Equipment Model","scheimpflug_equipment_model","IMPC_EYE_042_001"
46629,"Scheimpflug description",NA,"IMPC_EYE_053_001"
27632,"Sciatic nerve","sciatic_nerve_quad","IMPC_ALZ_065_001"
36995,"Sciatic nerve",NA,"IMPC_PAT_074_001"
48236,"Sciatic nerve - Description",NA,"IMPC_HIS_298_001"
48235,"Sciatic nerve - Descriptor PATO",NA,"IMPC_HIS_297_001"
48232,"Sciatic nerve - Free text diagnostic term",NA,"IMPC_HIS_294_001"
75613,"Sciatic nerve - MA term",NA,"IMPC_HIS_382_001"
48231,"Sciatic nerve - MPATH diagnostic term",NA,"IMPC_HIS_293_001"
75614,"Sciatic nerve - MPATH pathological entity term",NA,"IMPC_HIS_293_002"
75615,"Sciatic nerve - MPATH pathological process term",NA,"IMPC_HIS_295_002"
48233,"Sciatic nerve - MPATH process term",NA,"IMPC_HIS_295_001"
48234,"Sciatic nerve - Severity score",NA,"IMPC_HIS_296_001"
48237,"Sciatic nerve - Significance score",NA,"IMPC_HIS_299_001"
19291,"Scoliosis",NA,"IMPC_XRY_056_001"
44497,"Scored","scored","IMPC_GEO_002_001"
52070,"Scoring method","scoring_method","IMPC_YMZ_018_001"
73090,"Screenshots",NA,"IMPC_EMA_017_001"
72226,"Screenshots",NA,"IMPC_EML_017_001"
48143,"Section thickness",NA,"IMPC_HIS_176_001"
52405,"Semicircular canal","semicircular_canal","IMPC_EMO_136_001"
36963,"Seminal vesicle","seminal_vesicles","IMPC_PAT_027_002"
48264,"Seminal vesicle",NA,"IMPC_HIS_326_001"
48129,"Seminal vesicle - Description",NA,"IMPC_HIS_162_001"
75616,"Seminal vesicle - Descriptor PATO",NA,"IMPC_HIS_161_001"
48128,"Seminal vesicle - Descriptor PATO",NA,"IMPC_HIS_161_001"
48125,"Seminal vesicle - Free text diagnostic term",NA,"IMPC_HIS_158_001"
75617,"Seminal vesicle - MA term",NA,"IMPC_HIS_383_001"
48124,"Seminal vesicle - MPATH diagnostic term",NA,"IMPC_HIS_157_001"
75618,"Seminal vesicle - MPATH pathological entity term",NA,"IMPC_HIS_157_002"
75619,"Seminal vesicle - MPATH pathological process term",NA,"IMPC_HIS_159_002"
48126,"Seminal vesicle - MPATH process term",NA,"IMPC_HIS_159_001"
48127,"Seminal vesicle - Severity score",NA,"IMPC_HIS_160_001"
48314,"Seminal vesicle - Significance score",NA,"IMPC_HIS_205_002"
47819,"Seminal vesicle weight","seminal_vesicle_weight","IMPC_OWT_007_001"
47825,"Seminal vesicle weight to body weight ratio","seminal_vesicle_weight_to_body_weight_ratio","IMPC_OWT_013_001"
22690,"Seminal vesicles","seminal_vesicles","IMPC_BLK_039_001"
29814,"Service-related calibration start date","Harwell-required metadata parameter (req analysis) due to ADVIA analyser causing shift in data.","IMPC_HEM_042_001"
19275,"Settings level","settings_level","IMPC_XRY_040_001"
19274,"Settings time of exposure","settings_time_of_exposure","IMPC_XRY_039_001"
44556,"Severely Dysmorphic",NA,"IMPC_GEO_061_001"
73220,"Severely dysmorphic",NA,"IMPC_EMA_147_001"
48145,"Severity maximum score",NA,"IMPC_HIS_178_001"
19294,"Shape of ribcage",NA,"IMPC_XRY_059_001"
19245,"Shape of ribs","shape_of_ribs","IMPC_XRY_010_001"
19290,"Shape of spine",NA,"IMPC_XRY_055_001"
19253,"Shape of vertebrae","shape_of_vertebrae","IMPC_XRY_018_001"
46628,"Sheimpflug Lens description",NA,"IMPC_EYE_052_001"
32728,"Showcase image",NA,"IMPC_ELZ_087_001"
27666,"Showcase image","showcase_image","IMPC_ALZ_099_001"
52084,"Side changes","side_changes","IMPC_LDT_001_001"
72212,"Sinus venosus",NA,"IMPC_EOL_051_001"
91499,"Site of formalin injection",NA,"IMPC_FOR_011_001"
52444,"Size","size","IMPC_EMO_175_001"
38169,"Size of squares in arena",NA,"IMPC_CSD_086_001"
91501,"Size of testing arena",NA,"IMPC_FOR_013_001"
27590,"Skeletal Muscle","skeletal_muscle","IMPC_ALZ_023_001"
36958,"Skeletal muscle","skeletal_muscle","IMPC_PAT_022_002"
48259,"Skeletal muscle",NA,"IMPC_HIS_321_001"
48099,"Skeletal muscle - Description",NA,"IMPC_HIS_132_001"
75620,"Skeletal muscle - Descriptor PATO",NA,"IMPC_HIS_131_001"
48098,"Skeletal muscle - Descriptor PATO",NA,"IMPC_HIS_131_001"
48095,"Skeletal muscle - Free text diagnostic term",NA,"IMPC_HIS_128_001"
75621,"Skeletal muscle - MA term",NA,"IMPC_HIS_384_001"
48094,"Skeletal muscle - MPATH diagnostic term",NA,"IMPC_HIS_127_001"
75622,"Skeletal muscle - MPATH pathological entity term",NA,"IMPC_HIS_127_002"
75623,"Skeletal muscle - MPATH pathological process term",NA,"IMPC_HIS_129_002"
48096,"Skeletal muscle - MPATH process term",NA,"IMPC_HIS_129_001"
48097,"Skeletal muscle - Severity score",NA,"IMPC_HIS_130_001"
48309,"Skeletal muscle - Significance score",NA,"IMPC_HIS_200_002"
32697,"Skeleton",NA,"IMPC_ELZ_055_001"
32659,"Skin",NA,"IMPC_ELZ_017_001"
36957,"Skin","skin","IMPC_PAT_021_002"
27579,"Skin","skin_with_mg","IMPC_ALZ_012_001"
48258,"Skin",NA,"IMPC_HIS_320_001"
48093,"Skin - Description",NA,"IMPC_HIS_126_001"
75624,"Skin - Descriptor PATO",NA,"IMPC_HIS_125_001"
48092,"Skin - Descriptor PATO",NA,"IMPC_HIS_125_001"
48089,"Skin - Free text diagnostic term",NA,"IMPC_HIS_122_001"
75625,"Skin - MA term",NA,"IMPC_HIS_385_001"
48088,"Skin - MPATH diagnostic term",NA,"IMPC_HIS_121_001"
75626,"Skin - MPATH pathological entity term",NA,"IMPC_HIS_121_002"
75627,"Skin - MPATH pathological process term",NA,"IMPC_HIS_123_002"
48090,"Skin - MPATH process term",NA,"IMPC_HIS_123_001"
48091,"Skin - Severity score",NA,"IMPC_HIS_124_001"
48308,"Skin - Significance score",NA,"IMPC_HIS_199_002"
44517,"Skin Appearance","skin_appearance","IMPC_GEO_029_001"
44518,"Skin Coloration","skin_coloration","IMPC_GEO_030_001"
44544,"Skin Hemorrhage","skin_hemorrhage","IMPC_GEO_010_002"
38143,"Skin color - back paws","skin_color_back_paws","IMPC_CSD_060_001"
38141,"Skin color - ear","skin_color_ear","IMPC_CSD_058_001"
38142,"Skin color - front paws","skin_color_front_paws","IMPC_CSD_059_001"
38140,"Skin color - snout","skin_color_snout","IMPC_CSD_057_001"
38144,"Skin color - tail","skin_color_tail","IMPC_CSD_061_001"
38139,"Skin color - whole body","skin_color_whole_body","IMPC_CSD_056_001"
38149,"Skin texture - back paws","skin_texture_back_paws","IMPC_CSD_066_001"
38147,"Skin texture - ear","skin_texture_ear","IMPC_CSD_064_001"
38148,"Skin texture - front paws","skin_texture_front_paws","IMPC_CSD_065_001"
38146,"Skin texture - snout","skin_texture_snout","IMPC_CSD_063_001"
38150,"Skin texture - tail","skin_texture_tail","IMPC_CSD_067_001"
38145,"Skin texture - whole body","skin_texture_whole_body","IMPC_CSD_062_001"
19236,"Skull shape","skull_shape","IMPC_XRY_001_001"
46606,"Slit Lamp Equipment ID","slit_lamp_equipment_id","IMPC_EYE_030_001"
46607,"Slit Lamp Equipment Manufacturer","slit_lamp_equipment_manufacturer","IMPC_EYE_031_001"
46608,"Slit Lamp Equipment Model","slit_lamp_equipment_model","IMPC_EYE_032_001"
46604,"Slit Lamp observation","slit_lamp_observation","IMPC_EYE_028_001"
27591,"Small Intestine","small_intestine","IMPC_ALZ_024_001"
73202,"Small intestine",NA,"IMPC_EMA_129_001"
36949,"Small intestine","small_intestine","IMPC_PAT_013_002"
48250,"Small intestine",NA,"IMPC_HIS_312_001"
48045,"Small intestine - Description",NA,"IMPC_HIS_078_001"
75628,"Small intestine - Descriptor PATO",NA,"IMPC_HIS_077_001"
48044,"Small intestine - Descriptor PATO",NA,"IMPC_HIS_077_001"
48041,"Small intestine - Free text diagnostic term",NA,"IMPC_HIS_074_001"
75629,"Small intestine - MA term",NA,"IMPC_HIS_386_001"
48040,"Small intestine - MPATH diagnostic term",NA,"IMPC_HIS_073_001"
75630,"Small intestine - MPATH pathological entity term",NA,"IMPC_HIS_073_002"
75631,"Small intestine - MPATH pathological process term",NA,"IMPC_HIS_075_002"
48042,"Small intestine - MPATH process term",NA,"IMPC_HIS_075_001"
48043,"Small intestine - Severity score",NA,"IMPC_HIS_076_001"
48300,"Small intestine - Significance score",NA,"IMPC_HIS_191_002"
38126,"Snout size","snout_size","IMPC_CSD_028_001"
37378,"Sodium","sodium","IMPC_CBC_001_001"
52323,"Soft palate","soft_palate","IMPC_EMO_054_001"
29257,"Software","software","IMPC_ABR_052_001"
16418,"Software Version","software_version","IMPC_OFD_039_001"
67724,"Software version",NA,"IMPC_LDT_034_001"
17749,"Software version","software_version","IMPC_ACS_029_001"
72203,"Somite",NA,"IMPC_EOL_042_001"
42577,"Somite Morphology",NA,"IMPC_GEL_064_001"
44538,"Somite Stage","somite_stage","IMPC_GEO_057_001"
72204,"Somite count",NA,"IMPC_EOL_043_001"
41930,"Somite development","somite_development","IMPC_GEL_023_001"
17751,"Sound generator manufacturer","sound_generator","IMPC_ACS_031_001"
51613,"Sound generator manufacturer","sound_generator_manufacturer","IMPC_FEA_069_001"
17760,"Sound generator model",NA,"IMPC_ACS_039_001"
51614,"Sound generator model","sound_generator_model","IMPC_FEA_070_001"
17752,"Sound-proof box dimension","sound_proof_box_dimension","IMPC_ACS_032_001"
67261,"Source Current",NA,"IMPC_EML_016_001"
73087,"Source Current",NA,"IMPC_EMA_014_001"
67266,"Source Voltage",NA,"IMPC_EML_015_001"
73086,"Source Voltage",NA,"IMPC_EMA_013_001"
73146,"Sphenoid bone",NA,"IMPC_EMA_073_001"
52407,"Sphenoid bone","sphenoid_bone","IMPC_EMO_138_001"
73098,"Spinal Cord",NA,"IMPC_EMA_025_001"
32688,"Spinal cord",NA,"IMPC_ELZ_046_001"
27587,"Spinal cord","spinal_cord","IMPC_ALZ_020_001"
48240,"Spinal cord",NA,"IMPC_HIS_302_001"
47985,"Spinal cord - Description",NA,"IMPC_HIS_018_001"
75632,"Spinal cord - Descriptor PATO",NA,"IMPC_HIS_017_001"
47984,"Spinal cord - Descriptor PATO",NA,"IMPC_HIS_017_001"
47981,"Spinal cord - Free text diagnostic term",NA,"IMPC_HIS_014_001"
75633,"Spinal cord - MA term",NA,"IMPC_HIS_387_001"
47980,"Spinal cord - MPATH diagnostic term",NA,"IMPC_HIS_013_001"
75634,"Spinal cord - MPATH pathological entity term",NA,"IMPC_HIS_013_002"
75635,"Spinal cord - MPATH pathological process term",NA,"IMPC_HIS_015_002"
47982,"Spinal cord - MPATH process term",NA,"IMPC_HIS_015_001"
47983,"Spinal cord - Severity score",NA,"IMPC_HIS_016_001"
48290,"Spinal cord - Significance score",NA,"IMPC_HIS_181_002"
52409,"Spinal cord central canal","spinal_cord_central_canal","IMPC_EMO_140_001"
73123,"Spinal cord cervical region",NA,"IMPC_EMA_050_001"
52314,"Spinal cord cervical region","spinal_cord_cervical_region","IMPC_EMO_045_001"
73099,"Spine curvature",NA,"IMPC_EMA_026_001"
52445,"Spine curvature","spine_curvature","IMPC_EMO_176_001"
73214,"Spleen",NA,"IMPC_EMA_141_001"
27597,"Spleen","spleen","IMPC_ALZ_030_001"
48253,"Spleen",NA,"IMPC_HIS_315_001"
48063,"Spleen - Description",NA,"IMPC_HIS_096_001"
75636,"Spleen - Descriptor PATO",NA,"IMPC_HIS_095_001"
48062,"Spleen - Descriptor PATO",NA,"IMPC_HIS_095_001"
48059,"Spleen - Free text diagnostic term",NA,"IMPC_HIS_092_001"
75637,"Spleen - MA term",NA,"IMPC_HIS_388_001"
48058,"Spleen - MPATH diagnostic term",NA,"IMPC_HIS_091_001"
75638,"Spleen - MPATH pathological entity term",NA,"IMPC_HIS_091_002"
75639,"Spleen - MPATH pathological process term",NA,"IMPC_HIS_093_002"
48060,"Spleen - MPATH process term",NA,"IMPC_HIS_093_001"
48061,"Spleen - Severity score",NA,"IMPC_HIS_094_001"
48303,"Spleen - Significance score",NA,"IMPC_HIS_194_002"
52410,"Spleen primordium","spleen_primordium","IMPC_EMO_141_001"
67929,"Spleen weight",NA,"IMPC_IMM_001_002"
47814,"Spleen weight","spleen_weight","IMPC_OWT_002_001"
47820,"Spleen weight to body weight ratio","spleen_weight_to_body_weight_ratio","IMPC_OWT_008_001"
44867,"Spontaneous movement","no_spontaneous_movement","IMPC_GEP_004_002"
33538,"Stage of the pipeline(s) - End Week","stage_of_the_pipeline_s_end_week","IMPC_HOU_007_001"
33537,"Stage of the pipeline(s) - Start Week","stage_of_the_pipeline_s_start_week","IMPC_HOU_006_001"
48142,"Stain",NA,"IMPC_HIS_175_001"
33535,"Start Date","start_date","IMPC_HOU_004_001"
16416,"Start Time","start_time","IMPC_OFD_037_001"
38991,"Start date","start_date","IMPC_EXD_004_001"
52102,"Start time","start_time","IMPC_LDT_019_001"
52109,"Starting position","starting_position","IMPC_LDT_026_001"
38133,"Startle response","startle_response","IMPC_CSD_036_001"
17735,"Startle stimulus","startle_pulse","IMPC_ACS_015_001"
73161,"Sternum",NA,"IMPC_EMA_088_001"
52411,"Sternum","sternum","IMPC_EMO_142_001"
36984,"Sternum",NA,"IMPC_PAT_063_001"
48159,"Sternum - Description",NA,"IMPC_HIS_221_001"
75640,"Sternum - Descriptor PATO",NA,"IMPC_HIS_220_001"
48158,"Sternum - Descriptor PATO",NA,"IMPC_HIS_220_001"
48155,"Sternum - Free text diagnostic term",NA,"IMPC_HIS_217_001"
75641,"Sternum - MA term",NA,"IMPC_HIS_389_001"
48154,"Sternum - MPATH diagnostic term",NA,"IMPC_HIS_216_001"
75642,"Sternum - MPATH pathological entity term",NA,"IMPC_HIS_216_002"
75643,"Sternum - MPATH pathological process term",NA,"IMPC_HIS_218_002"
48156,"Sternum - MPATH process term",NA,"IMPC_HIS_218_001"
48157,"Sternum - Severity score",NA,"IMPC_HIS_219_001"
48160,"Sternum - Significance score",NA,"IMPC_HIS_222_001"
75828,"Sternum - Significance score",NA,"IMPC_HIS_222_001"
29242,"Stimulus level step size","stimulus_level_step_size","IMPC_ABR_036_001"
17744,"Stimulus order","stimulus_order","IMPC_ACS_024_001"
73198,"Stomach",NA,"IMPC_EMA_125_001"
27580,"Stomach","stomach","IMPC_ALZ_013_001"
48249,"Stomach",NA,"IMPC_HIS_311_001"
48039,"Stomach - Description",NA,"IMPC_HIS_072_001"
75644,"Stomach - Descriptor PATO",NA,"IMPC_HIS_071_001"
48038,"Stomach - Descriptor PATO",NA,"IMPC_HIS_071_001"
48035,"Stomach - Free text diagnostic term",NA,"IMPC_HIS_068_001"
75645,"Stomach - MA term",NA,"IMPC_HIS_390_001"
48034,"Stomach - MPATH diagnostic term",NA,"IMPC_HIS_067_001"
75646,"Stomach - MPATH pathological entity term",NA,"IMPC_HIS_067_002"
75647,"Stomach - MPATH pathological process term",NA,"IMPC_HIS_069_002"
48036,"Stomach - MPATH process term",NA,"IMPC_HIS_069_001"
48037,"Stomach - Severity score",NA,"IMPC_HIS_070_001"
48299,"Stomach - Significance score",NA,"IMPC_HIS_190_002"
73200,"Stomach fundus",NA,"IMPC_EMA_127_001"
52415,"Stomach fundus","stomach_fundus","IMPC_EMO_146_001"
73201,"Stomach lumen",NA,"IMPC_EMA_128_001"
52413,"Stomach lumen","stomach_lumen","IMPC_EMO_144_001"
27630,"Stomach pyloric region","pylorus","IMPC_ALZ_063_001"
52416,"Stomach pyloric region","stomach_pyloric_region","IMPC_EMO_147_001"
52414,"Stomach wall","stomach_wall","IMPC_EMO_145_001"
37426,"Storage temperature from blood collection till measurement",NA,"IMPC_CBC_041_001"
29794,"Storage temperature from blood collection until measurement",NA,"IMPC_HEM_026_001"
27607,"Striatum","straiatum","IMPC_ALZ_040_001"
28676,"Stroke Volume",NA,"IMPC_ECH_003_001"
52417,"Subclavian artery","subclavian_artery","IMPC_EMO_148_001"
75877,"Subcutaneous adipose tissue - Description",NA,"IMPC_HIS_409_001"
75878,"Subcutaneous adipose tissue - Descriptor PATO",NA,"IMPC_HIS_410_001"
75879,"Subcutaneous adipose tissue - Free text diagnostic term",NA,"IMPC_HIS_411_001"
75880,"Subcutaneous adipose tissue - MA term",NA,"IMPC_HIS_412_001"
75881,"Subcutaneous adipose tissue - MPATH pathological entity term",NA,"IMPC_HIS_413_001"
75882,"Subcutaneous adipose tissue - MPATH pathological process term",NA,"IMPC_HIS_414_001"
75883,"Subcutaneous adipose tissue - Severity score",NA,"IMPC_HIS_415_001"
75884,"Subcutaneous adipose tissue - Significance score",NA,"IMPC_HIS_416_001"
39112,"Subject selection - ABR","subject_selection_abr","IMPC_EXD_125_001"
39113,"Subject selection - Gross pathology","subject_selection_gross_pathology","IMPC_EXD_126_001"
90948,"Subject selection strategy","subject_selection_strategy","IMPC_EXD_131_001"
27634,"Sublingual Gland","sublingual_gland","IMPC_ALZ_067_001"
27635,"Submandibular Gland","submandibular_gland","IMPC_ALZ_068_001"
73148,"Submandibular gland",NA,"IMPC_EMA_075_001"
52418,"Submandibular gland","submandibular_gland","IMPC_EMO_149_001"
90854,"Submission Identifier",NA,"IMPC_HOU_086_001"
38988,"Submitter ID","submitter_id","IMPC_EXD_001_001"
73166,"Superior vena cava",NA,"IMPC_EMA_093_001"
19264,"Syndactylism","syndactylism","IMPC_XRY_029_001"
45863,"Syndactyly",NA,"IMPC_GEO_067_001"
46598,"Synechia","synechia","IMPC_EYE_019_001"
91498,"Syringe Gauge",NA,"IMPC_FOR_010_001"
34606,"T Cells (panel B)",NA,"IMPC_IMM_061_001"
34607,"T Subset",NA,"IMPC_IMM_062_001"
67931,"T cells (Panel A) - % of live leukocytes (Panel A)",NA,"IMPC_IMM_003_002"
68073,"T cells (Panel A) - cell count",NA,"IMPC_IMM_181_001"
34550,"T cells (panel A)",NA,"IMPC_IMM_003_001"
67962,"T cells (panel B) - % of live leukocytes (Panel B)",NA,"IMPC_IMM_061_002"
68106,"T cells (panel B) - cell count",NA,"IMPC_IMM_214_001"
7637,"T-statistics determinents",NA,"IMPC_MAA_002_001"
7638,"T-statistics intensities",NA,"IMPC_MAA_003_001"
73163,"T1 rib",NA,"IMPC_EMA_090_001"
52322,"T1 rib","t1_rib","IMPC_EMO_053_001"
18435,"TB",NA,"IMPC_CHL_015_001"
73092,"Tail",NA,"IMPC_EMA_019_001"
52419,"Tail","tail","IMPC_EMO_150_001"
38100,"Tail - length","tail_length","IMPC_CSD_002_001"
38102,"Tail - morphology","tail_morphology","IMPC_CSD_004_001"
38099,"Tail - presence","tail_presence","IMPC_CSD_001_001"
38101,"Tail - thickness","tail_thickness","IMPC_CSD_003_001"
44521,"Tail Morphology","tail_morphology","IMPC_GEO_033_001"
41940,"Tail bud morphology","tail_bud_morphology","IMPC_GEL_033_001"
38132,"Tail elevation","tail_elevation","IMPC_CSD_034_001"
32703,"Tail somite group",NA,"IMPC_ELZ_061_001"
19240,"Teeth","teeth","IMPC_XRY_005_001"
38151,"Teeth presence","teeth_presence","IMPC_CSD_068_001"
72178,"Telecenphalic (lateral) ventricle",NA,"IMPC_EOL_017_001"
73138,"Temporal bone",NA,"IMPC_EMA_065_001"
52421,"Temporal bone","temporal_bone","IMPC_EMO_152_001"
67723,"Test duration",NA,"IMPC_LDT_033_001"
27336,"Test strain background secondary  (MGI ID)","test_strain_background","IMPC_FER_017_001"
27335,"Test strain genotype","test_strain_genotype","IMPC_FER_016_001"
73216,"Testes",NA,"IMPC_EMA_143_001"
36960,"Testes","testes","IMPC_PAT_024_002"
48261,"Testes",NA,"IMPC_HIS_323_001"
48111,"Testes - Description",NA,"IMPC_HIS_144_001"
48110,"Testes - Descriptor PATO",NA,"IMPC_HIS_143_001"
48107,"Testes - Free text diagnostic term",NA,"IMPC_HIS_140_001"
48106,"Testes - MPATH diagnostic term",NA,"IMPC_HIS_139_001"
48108,"Testes - MPATH process term",NA,"IMPC_HIS_141_001"
48109,"Testes - Severity score",NA,"IMPC_HIS_142_001"
48311,"Testes - Significance score",NA,"IMPC_HIS_202_002"
52422,"Testis","testis","IMPC_EMO_153_001"
27581,"Testis","testis_epididymus","IMPC_ALZ_014_001"
75833,"Testis - Description",NA,"IMPC_HIS_144_001"
75648,"Testis - Descriptor PATO",NA,"IMPC_HIS_143_001"
75834,"Testis - Free text diagnostic term",NA,"IMPC_HIS_140_001"
